Generation, BPA-R, BPA-S, BPA-T, BPA-P, SD-R, SD-S, SD-T, SD-P, AA-R, AA-S, AA-T, AA-P, ABPA-R, ABPA-S, ABPA-T, ABPA-P, Total Score
848001,0.099587, 0.064605, 0.073344, 0.021057,0.071428,0.050822,0.056658,0.019446,0.077273,0.065047,0.053849,0.010001,0.063276,0.070210,0.074889,0.008352,28404943
848501,0.150216, 0.116406, 0.114885, 0.002000,0.083198,0.082417,0.072988,0.032029,0.100537,0.086069,0.074044,0.017271,0.088524,0.043817,0.112145,0.001875,28493675
849001,0.002000, 0.038896, 0.002000, 0.002000,0.084101,0.058567,0.063955,0.028911,0.091965,0.054389,0.066961,0.014522,0.067748,0.046764,0.049127,0.002000,28460269
849501,0.106536, 0.083789, 0.093043, 0.002000,0.066060,0.082391,0.048304,0.031556,0.065742,0.103746,0.061127,0.020895,0.162747,0.110212,0.075606,0.019508,28451952
850001,0.179827, 0.173825, 0.051418, 0.002000,0.076922,0.077630,0.068786,0.035094,0.103187,0.120425,0.066233,0.020068,0.150994,0.107107,0.074145,0.013480,28532080
850501,0.147731, 0.130604, 0.006477, 0.016029,0.064053,0.059655,0.041874,0.023673,0.071690,0.070211,0.045427,0.012939,0.054726,0.091107,0.033500,0.006676,28475260
851001,0.002000, 0.004856, 0.041735, 0.079839,0.061673,0.077028,0.071097,0.037717,0.067028,0.075211,0.075534,0.028287,0.027139,0.072745,0.056221,0.031491,28480539
851501,0.002000, 0.194658, 0.012722, 0.025194,0.065496,0.062189,0.082169,0.009673,0.065480,0.071432,0.135098,0.005593,0.040917,0.111660,0.105446,0.010107,28428031
852001,0.082344, 0.002000, 0.121606, 0.002000,0.109763,0.077961,0.055048,0.025576,0.120402,0.074373,0.044955,0.014931,0.080190,0.018265,0.041869,0.002663,28415770
852501,0.002000, 0.207226, 0.004713, 0.006199,0.074424,0.063757,0.064728,0.018171,0.090004,0.106519,0.062513,0.009581,0.098249,0.154936,0.048962,0.011845,28489775
853001,0.347090, 0.075879, 0.204617, 0.002000,0.098338,0.066993,0.088106,0.024707,0.126436,0.075932,0.073584,0.010579,0.180963,0.060830,0.172638,0.002000,28447262
853501,0.161266, 0.051256, 0.014768, 0.002000,0.078054,0.080329,0.071392,0.025166,0.137415,0.068404,0.064912,0.013110,0.192676,0.034343,0.015014,0.010724,28441759
854001,0.099219, 0.002000, 0.002000, 0.002000,0.089294,0.063056,0.070926,0.015667,0.137967,0.075725,0.064861,0.009392,0.089606,0.116362,0.040131,0.012062,28449686
854501,0.005879, 0.058924, 0.210415, 0.026046,0.090133,0.054357,0.065285,0.020666,0.119806,0.047176,0.079658,0.013056,0.144209,0.027251,0.103322,0.013956,28555742
855001,0.032833, 0.002000, 0.004919, 0.002000,0.069882,0.074352,0.079618,0.020900,0.099207,0.077895,0.090575,0.013198,0.051250,0.053970,0.118082,0.007387,28499835
855501,0.036775, 0.002000, 0.102419, 0.002000,0.076260,0.083848,0.090713,0.018716,0.086506,0.082329,0.104624,0.009006,0.081479,0.019818,0.193797,0.002000,28427404
856001,0.053579, 0.194884, 0.080662, 0.036527,0.075604,0.066851,0.064211,0.027861,0.087296,0.099444,0.075191,0.017445,0.082426,0.141529,0.049925,0.014446,28407133
856501,0.183131, 0.120154, 0.106282, 0.002000,0.074003,0.074164,0.069578,0.022363,0.088083,0.087971,0.091087,0.011493,0.100258,0.123239,0.071571,0.028408,28286763
857001,0.001129, 0.212582, 0.025212, 0.002000,0.085857,0.080909,0.058769,0.036129,0.102112,0.078777,0.071879,0.015137,0.050792,0.072194,0.030547,0.002000,28436901
857501,0.130229, 0.265090, 0.002000, 0.002000,0.064690,0.094818,0.062345,0.023598,0.077616,0.140716,0.068308,0.011389,0.074255,0.141679,0.002000,0.010056,28478386
858001,0.147655, 0.270597, 0.098497, 0.002000,0.082182,0.079747,0.074563,0.032646,0.090600,0.126182,0.100511,0.020166,0.111451,0.139254,0.106970,0.008120,28551915
858501,0.152419, 0.019529, 0.147507, 0.052136,0.071754,0.075963,0.060091,0.028324,0.178136,0.058440,0.099560,0.015082,0.137502,0.044758,0.126776,0.018712,28480471
859001,0.047222, 0.112439, 0.077430, 0.002000,0.063995,0.095826,0.061967,0.015204,0.084215,0.117288,0.068816,0.007881,0.035629,0.087973,0.038456,0.002000,28422695
859501,0.002000, 0.037399, 0.032357, 0.087831,0.074780,0.067181,0.068487,0.027979,0.095520,0.072843,0.074876,0.017126,0.096688,0.036623,0.052383,0.058027,28460922
860001,0.212169, 0.045697, 0.002000, 0.039057,0.075123,0.051886,0.087698,0.026039,0.097408,0.075321,0.077783,0.016808,0.092165,0.073813,0.002000,0.014352,28423754
860501,0.277094, 0.118527, 0.002000, 0.002000,0.103491,0.083941,0.076302,0.023271,0.137581,0.081495,0.070909,0.012590,0.171373,0.069982,0.025859,0.023006,28476734
861001,0.039566, 0.002000, 0.074660, 0.002000,0.092630,0.056697,0.084068,0.015180,0.091178,0.052639,0.087519,0.007454,0.053962,0.066122,0.054100,0.003052,28390250
861501,0.190864, 0.101459, 0.084719, 0.002000,0.096044,0.101123,0.051725,0.012818,0.115687,0.121458,0.046633,0.007197,0.163282,0.191345,0.078236,0.002000,28415525
862001,0.002000, 0.070765, 0.144824, 0.002000,0.063846,0.082453,0.065739,0.020689,0.077476,0.090638,0.057074,0.009730,0.072065,0.034804,0.052998,0.004793,28423721
862501,0.093505, 0.031415, 0.045941, 0.072857,0.076089,0.064345,0.057937,0.036821,0.079900,0.095520,0.070830,0.017992,0.045527,0.045744,0.085419,0.036322,28345631
863001,0.203447, 0.025417, 0.002000, 0.010933,0.067494,0.089928,0.076888,0.019481,0.070780,0.098752,0.090997,0.011069,0.094092,0.104035,0.077803,0.004978,28490653
863501,0.080361, 0.002000, 0.084727, 0.031860,0.073175,0.066691,0.065283,0.029427,0.074465,0.068378,0.067578,0.014814,0.115597,0.050328,0.076059,0.011953,28428996
864001,0.128811, 0.002000, 0.091749, 0.021347,0.069824,0.082594,0.060968,0.041911,0.092032,0.128590,0.065163,0.020387,0.056079,0.084046,0.062842,0.008449,28441420
864501,0.002000, 0.005390, 0.165242, 0.002000,0.051379,0.069613,0.059543,0.024013,0.079316,0.072083,0.041458,0.011075,0.036420,0.003130,0.064897,0.002000,28412221
865001,0.199955, 0.136591, 0.188171, 0.002000,0.122271,0.070508,0.079118,0.024684,0.174353,0.079004,0.098339,0.015255,0.206150,0.088584,0.119989,0.002000,28466081
865501,0.092158, 0.072093, 0.002000, 0.077890,0.073413,0.068740,0.063000,0.025492,0.089089,0.074754,0.057548,0.013115,0.095453,0.025364,0.052062,0.085692,28555769
866001,0.038963, 0.032389, 0.165628, 0.001048,0.083023,0.054313,0.073595,0.021977,0.084497,0.058028,0.109706,0.010537,0.024372,0.017708,0.216901,0.001683,28525133
866501,0.113296, 0.055512, 0.032930, 0.092242,0.071128,0.079716,0.060054,0.029227,0.074203,0.097633,0.061059,0.017828,0.106598,0.120408,0.012310,0.033460,28399761
867001,0.002000, 0.062406, 0.099730, 0.064416,0.086263,0.064461,0.066691,0.033909,0.112146,0.093066,0.075339,0.025433,0.067427,0.122883,0.103838,0.055373,28473958
867501,0.121043, 0.002000, 0.110183, 0.002000,0.063805,0.062784,0.068011,0.011732,0.083742,0.065514,0.059067,0.006959,0.073869,0.061212,0.071789,0.002000,28426761
868001,0.002000, 0.157994, 0.004923, 0.002000,0.039876,0.089232,0.067189,0.029872,0.034517,0.111174,0.057127,0.019116,0.060817,0.053998,0.009708,0.002000,28479882
868501,0.164582, 0.278749, 0.095594, 0.001360,0.067459,0.083314,0.090336,0.020636,0.080422,0.085187,0.101031,0.010816,0.125304,0.219224,0.052240,0.018954,28498830
869001,0.002000, 0.069306, 0.038151, 0.002000,0.053811,0.082250,0.054683,0.019073,0.054580,0.111774,0.060145,0.011640,0.009536,0.094948,0.050294,0.002000,28486243
869501,0.234125, 0.002000, 0.071736, 0.081562,0.117270,0.047149,0.093132,0.030605,0.129798,0.048637,0.102867,0.021363,0.111888,0.023717,0.025245,0.028521,28488973
870001,0.002000, 0.002000, 0.109618, 0.005630,0.075536,0.067708,0.048057,0.019526,0.096312,0.058124,0.039796,0.010090,0.008569,0.021200,0.052843,0.003266,28468286
870501,0.004938, 0.028251, 0.002000, 0.002000,0.080824,0.085466,0.058095,0.029851,0.070097,0.071913,0.061839,0.017458,0.052302,0.010750,0.036433,0.028915,28478718
871001,0.026141, 0.048016, 0.027776, 0.002000,0.063128,0.066305,0.058343,0.020236,0.066859,0.070717,0.053042,0.009138,0.041246,0.058500,0.056831,0.002000,28431454
871501,0.077656, 0.047785, 0.064541, 0.002000,0.071676,0.070399,0.068026,0.013909,0.074662,0.076820,0.067239,0.008533,0.071642,0.066976,0.048087,0.002000,28476515
872001,0.196268, 0.002000, 0.040387, 0.001256,0.085091,0.052563,0.055629,0.027491,0.091762,0.066107,0.069157,0.015646,0.133813,0.063219,0.045738,0.001752,28473923
872501,0.372614, 0.086749, 0.049105, 0.002000,0.098914,0.066289,0.056098,0.021570,0.203732,0.066516,0.054865,0.012726,0.270384,0.038920,0.057695,0.002000,28541571
873001,0.029528, 0.173334, 0.002000, 0.002000,0.077745,0.065961,0.061900,0.017478,0.092932,0.070484,0.057423,0.008331,0.127449,0.114128,0.119656,0.003077,28398930
873501,0.117981, 0.084879, 0.041863, 0.028433,0.063619,0.073666,0.065693,0.024300,0.085973,0.104084,0.074362,0.010704,0.116629,0.154276,0.030237,0.010811,28498169
874001,0.055688, 0.002000, 0.002000, 0.002000,0.094538,0.059699,0.049495,0.023745,0.114775,0.054402,0.051230,0.012767,0.174713,0.090867,0.018361,0.002000,28481241
874501,0.055566, 0.031755, 0.002583, 0.002000,0.059174,0.051305,0.063903,0.022901,0.064671,0.050547,0.055529,0.014961,0.043773,0.027333,0.027652,0.020251,28402673
875001,0.064189, 0.004346, 0.086034, 0.002000,0.059170,0.053400,0.067461,0.017065,0.066401,0.045190,0.066278,0.010053,0.050570,0.019370,0.042522,0.002000,28571621
875501,0.102382, 0.096379, 0.110351, 0.025568,0.060446,0.058986,0.042553,0.019580,0.051628,0.045748,0.051330,0.008989,0.053079,0.033460,0.038117,0.052544,28413821
876001,0.072570, 0.002000, 0.069747, 0.023116,0.082404,0.045675,0.053491,0.024521,0.136705,0.039582,0.054366,0.014116,0.119648,0.019398,0.066859,0.010187,28455390
876501,0.391823, 0.002000, 0.002000, 0.087059,0.079011,0.066669,0.077663,0.024149,0.120673,0.075875,0.074144,0.013017,0.218312,0.014355,0.042346,0.030353,28375404
877001,0.002000, 0.011126, 0.056328, 0.001898,0.069303,0.058114,0.061183,0.023376,0.092914,0.058156,0.070367,0.014781,0.050513,0.048377,0.120944,0.003050,28446208
877501,0.078185, 0.002000, 0.002000, 0.054429,0.067603,0.044094,0.056173,0.017724,0.078472,0.045308,0.051008,0.010622,0.069843,0.055274,0.006241,0.019476,28385867
878001,0.069652, 0.254201, 0.002000, 0.002000,0.078674,0.091689,0.066463,0.019853,0.084796,0.112111,0.060658,0.008290,0.028015,0.251778,0.072710,0.007991,28388301
878501,0.167398, 0.185322, 0.087514, 0.013219,0.098307,0.087474,0.083189,0.026514,0.170553,0.097749,0.069450,0.012051,0.189546,0.084563,0.076617,0.032628,28444129
879001,0.039426, 0.002000, 0.041228, 0.002000,0.098087,0.072091,0.074370,0.026386,0.120355,0.078542,0.113646,0.015263,0.114778,0.074403,0.078401,0.002000,28623774
879501,0.066408, 0.002000, 0.077122, 0.002000,0.061396,0.068393,0.058238,0.027546,0.068264,0.072803,0.064748,0.012206,0.034492,0.064617,0.096679,0.024083,28452324
880001,0.086111, 0.036104, 0.002000, 0.005118,0.070779,0.037652,0.056923,0.017543,0.079189,0.027156,0.066827,0.007391,0.077460,0.034427,0.083442,0.003039,28417937
880501,0.002000, 0.002000, 0.085733, 0.002000,0.100794,0.081439,0.057932,0.029533,0.082041,0.099703,0.052487,0.016507,0.116455,0.123305,0.051158,0.002016,28390935
881001,0.187900, 0.021712, 0.002000, 0.002000,0.099708,0.055651,0.068104,0.013544,0.123173,0.056742,0.077168,0.007708,0.067213,0.030859,0.011952,0.009098,28463580
881501,0.249456, 0.077275, 0.142453, 0.002000,0.084745,0.078524,0.065775,0.021590,0.147713,0.078905,0.078757,0.011800,0.173551,0.036251,0.088230,0.025571,28472369
882001,0.048363, 0.111125, 0.014657, 0.050646,0.066535,0.083985,0.047854,0.019792,0.084404,0.109282,0.061921,0.012995,0.063875,0.106530,0.025549,0.018215,28435042
882501,0.075855, 0.082022, 0.119521, 0.020703,0.078968,0.057156,0.080337,0.027706,0.092119,0.049072,0.074609,0.015003,0.118942,0.056905,0.075911,0.012500,28480247
883001,0.068209, 0.035817, 0.002000, 0.002000,0.065745,0.084381,0.051480,0.021377,0.094634,0.086816,0.043437,0.010646,0.058274,0.072727,0.009070,0.002000,28411289
883501,0.037731, 0.235610, 0.002000, 0.002000,0.072169,0.061247,0.051565,0.021435,0.083714,0.060007,0.052601,0.008321,0.055301,0.095354,0.019250,0.002000,28404658
884001,0.163457, 0.002000, 0.080028, 0.004677,0.111107,0.077177,0.056631,0.031856,0.147403,0.073272,0.045773,0.013248,0.081506,0.047623,0.033565,0.002892,28455660
884501,0.096794, 0.125887, 0.137017, 0.002000,0.078472,0.067886,0.049763,0.021691,0.118510,0.115563,0.073520,0.008445,0.062571,0.162772,0.116793,0.002699,28396314
885001,0.002000, 0.083799, 0.048636, 0.014622,0.053614,0.069964,0.058300,0.022627,0.050645,0.092829,0.073901,0.013361,0.034494,0.059999,0.025968,0.006207,28467808
885501,0.079076, 0.233648, 0.038073, 0.002000,0.070586,0.067245,0.068286,0.018852,0.073240,0.070702,0.070227,0.012232,0.058116,0.079216,0.037432,0.007903,28460993
886001,0.002000, 0.002000, 0.166871, 0.002000,0.105775,0.064356,0.075881,0.033636,0.088595,0.048233,0.079059,0.018226,0.045632,0.002000,0.087649,0.006485,28489447
886501,0.042937, 0.115005, 0.068527, 0.011318,0.069283,0.066613,0.066822,0.028621,0.063816,0.090377,0.078069,0.020008,0.056106,0.144765,0.032532,0.005106,28386448
887001,0.018054, 0.146826, 0.032766, 0.002000,0.063042,0.067017,0.058895,0.027000,0.069656,0.054331,0.058203,0.014148,0.007351,0.062537,0.012255,0.002000,28387578
887501,0.172206, 0.013251, 0.150891, 0.002000,0.080470,0.078367,0.075876,0.025894,0.098418,0.088158,0.076014,0.012812,0.091098,0.042418,0.155221,0.016440,28423091
888001,0.114369, 0.145953, 0.209324, 0.002000,0.071519,0.060763,0.094399,0.034803,0.089342,0.062947,0.105121,0.019888,0.131637,0.093915,0.221572,0.003605,28487094
888501,0.096769, 0.114070, 0.175353, 0.015834,0.070510,0.081044,0.069325,0.019505,0.104383,0.094451,0.064901,0.014637,0.089546,0.112083,0.118229,0.042648,28487277
889001,0.113206, 0.123045, 0.068583, 0.101411,0.075133,0.060914,0.053326,0.023912,0.083167,0.053724,0.057603,0.011744,0.083277,0.074685,0.052820,0.035137,28456818
889501,0.104933, 0.049561, 0.002000, 0.002000,0.086118,0.073664,0.079218,0.022600,0.078236,0.078313,0.090647,0.009259,0.076281,0.061861,0.098745,0.002000,28437805
890001,0.048952, 0.093731, 0.064367, 0.002000,0.077651,0.082906,0.092953,0.017788,0.084883,0.114293,0.126144,0.011359,0.131206,0.109688,0.050280,0.009178,28471244
890501,0.002000, 0.076043, 0.193182, 0.002000,0.058483,0.068066,0.069601,0.017020,0.056455,0.125471,0.070344,0.007775,0.003920,0.120999,0.116258,0.002000,28455068
891001,0.232314, 0.051375, 0.079228, 0.004549,0.065648,0.103155,0.097883,0.017430,0.130331,0.099084,0.141557,0.009156,0.195471,0.023630,0.187508,0.002850,28565550
891501,0.246451, 0.097137, 0.046706, 0.002000,0.075221,0.063193,0.085097,0.030921,0.112644,0.084055,0.086380,0.013219,0.131797,0.060151,0.046966,0.003078,28520198
892001,0.021375, 0.174952, 0.055103, 0.002000,0.063714,0.072536,0.051750,0.016898,0.063369,0.073432,0.047423,0.008164,0.037649,0.116507,0.032211,0.002000,28436030
892501,0.208013, 0.179557, 0.002000, 0.002000,0.073719,0.062416,0.067620,0.032324,0.085832,0.096592,0.101783,0.021118,0.140212,0.201334,0.100021,0.039925,28392809
893001,0.009384, 0.062944, 0.103183, 0.003862,0.066124,0.081668,0.058376,0.022028,0.059674,0.083984,0.055015,0.010901,0.010513,0.062977,0.035728,0.004965,28553768
893501,0.256174, 0.010667, 0.003784, 0.002000,0.100159,0.069236,0.084258,0.015009,0.152280,0.080807,0.092909,0.007567,0.230155,0.022872,0.013046,0.023454,28420247
894001,0.087570, 0.033656, 0.072789, 0.002000,0.055276,0.057629,0.064302,0.029141,0.060667,0.059425,0.050320,0.017906,0.066927,0.099825,0.051598,0.024773,28483709
894501,0.166034, 0.002000, 0.002000, 0.019499,0.066446,0.068939,0.071297,0.023987,0.061402,0.084010,0.069120,0.014531,0.090459,0.011231,0.006319,0.015428,28425892
895001,0.203833, 0.187758, 0.102816, 0.002000,0.097526,0.067475,0.088268,0.026239,0.146449,0.079729,0.175284,0.014437,0.221483,0.154481,0.118614,0.029276,28420544
895501,0.145128, 0.107594, 0.002000, 0.002000,0.072692,0.045927,0.058115,0.028729,0.071149,0.063479,0.062747,0.012706,0.110075,0.066532,0.062600,0.002000,28409524
896001,0.002000, 0.002000, 0.002000, 0.006517,0.080578,0.059447,0.066326,0.030303,0.117022,0.062211,0.100725,0.012996,0.049999,0.033360,0.113304,0.003506,28552331
896501,0.002000, 0.002000, 0.002000, 0.033661,0.057634,0.056677,0.045649,0.021873,0.057973,0.049588,0.051630,0.012119,0.053687,0.002000,0.081427,0.012554,28475074
897001,0.361515, 0.006829, 0.002000, 0.031741,0.090584,0.058140,0.088433,0.018426,0.118148,0.057336,0.083071,0.011343,0.211754,0.095443,0.043815,0.011605,28479757
897501,0.249326, 0.038604, 0.120381, 0.042152,0.082960,0.115038,0.042840,0.022752,0.082531,0.145207,0.050807,0.014438,0.110141,0.059794,0.099847,0.015384,28397833
898001,0.064283, 0.155836, 0.146080, 0.002000,0.071407,0.061090,0.051227,0.027883,0.074337,0.062213,0.069486,0.014842,0.066969,0.098119,0.153586,0.002000,28329949
898501,0.101245, 0.011027, 0.002000, 0.007365,0.090399,0.051649,0.076877,0.023955,0.134154,0.038736,0.070178,0.013668,0.113246,0.005009,0.026825,0.007832,28353339
899001,0.112824, 0.072182, 0.138844, 0.002000,0.099975,0.075983,0.074998,0.025229,0.114748,0.071965,0.086394,0.015277,0.153465,0.047511,0.128137,0.002000,28476595
899501,0.077879, 0.023737, 0.002000, 0.002000,0.054731,0.059254,0.057293,0.024474,0.071793,0.060968,0.063834,0.014244,0.027293,0.034326,0.015487,0.002000,28439158
900001,0.216748, 0.108794, 0.107450, 0.002000,0.100572,0.062294,0.078550,0.028711,0.109897,0.072109,0.102880,0.019854,0.102219,0.054029,0.062816,0.002000,28471309
900501,0.130928, 0.002000, 0.002000, 0.002000,0.084705,0.061360,0.063126,0.024579,0.097375,0.044246,0.074451,0.012287,0.090574,0.024386,0.044327,0.021624,28421053
901001,0.136993, 0.047371, 0.087675, 0.002000,0.062406,0.045814,0.076148,0.022538,0.074017,0.052493,0.078620,0.013996,0.095875,0.028237,0.077099,0.040727,28379330
901501,0.002000, 0.125338, 0.037758, 0.002000,0.078055,0.078865,0.069833,0.027179,0.127152,0.111270,0.061174,0.011910,0.037954,0.117295,0.092454,0.002000,28411922
902001,0.196499, 0.046110, 0.023539, 0.032482,0.090644,0.066319,0.067876,0.021034,0.087985,0.081044,0.057376,0.011574,0.166687,0.016703,0.044333,0.012161,28412972
902501,0.002000, 0.027939, 0.083732, 0.011992,0.072487,0.081217,0.075074,0.026095,0.115676,0.108000,0.081589,0.016231,0.032387,0.058028,0.088233,0.007288,28397965
903001,0.002000, 0.002702, 0.002000, 0.011649,0.079566,0.081104,0.064236,0.023788,0.072210,0.059817,0.051391,0.012202,0.014031,0.107154,0.040421,0.005216,28472275
903501,0.002000, 0.093334, 0.002000, 0.010674,0.111792,0.093660,0.063848,0.016419,0.122436,0.102909,0.063034,0.006879,0.054617,0.156145,0.032448,0.004891,28491569
904001,0.096434, 0.098355, 0.002000, 0.002000,0.061976,0.084190,0.068849,0.030443,0.106559,0.114745,0.065526,0.016795,0.167250,0.053899,0.008195,0.011131,28500928
904501,0.077809, 0.002000, 0.108823, 0.002000,0.090195,0.055449,0.064936,0.015476,0.121288,0.050009,0.084971,0.008354,0.136596,0.049688,0.039582,0.028388,28519150
905001,0.124159, 0.044049, 0.103049, 0.002000,0.078563,0.060898,0.060533,0.027987,0.073436,0.053966,0.082911,0.015134,0.113141,0.081461,0.053398,0.031364,28383216
905501,0.011357, 0.131231, 0.002000, 0.002000,0.052562,0.064247,0.065174,0.025683,0.048191,0.081812,0.067666,0.014978,0.074190,0.131131,0.044576,0.002000,28479290
906001,0.060001, 0.002000, 0.008675, 0.002000,0.070444,0.093612,0.053956,0.025868,0.064938,0.080590,0.071325,0.012018,0.126890,0.015231,0.025139,0.002000,28398546
906501,0.002000, 0.111035, 0.002000, 0.040506,0.079188,0.070470,0.082464,0.027933,0.091736,0.095578,0.127413,0.016574,0.047200,0.083083,0.094435,0.032265,28545601
907001,0.142108, 0.051521, 0.002000, 0.003681,0.112755,0.069462,0.058367,0.026549,0.118458,0.125578,0.068050,0.018114,0.213152,0.164554,0.045827,0.009778,28478557
907501,0.031661, 0.035393, 0.002000, 0.002000,0.093339,0.078548,0.074832,0.031877,0.156353,0.079668,0.074271,0.019330,0.160366,0.037110,0.002000,0.021429,28459864
908001,0.098908, 0.012786, 0.107711, 0.002000,0.066286,0.057556,0.059482,0.023100,0.096918,0.048942,0.063659,0.010994,0.114693,0.048307,0.072445,0.012272,28461125
908501,0.002000, 0.079964, 0.064973, 0.002000,0.073041,0.086734,0.041834,0.026896,0.089940,0.115698,0.045732,0.015213,0.044798,0.125883,0.047242,0.001756,28453409
909001,0.124411, 0.082511, 0.125546, 0.002000,0.067898,0.067168,0.055626,0.032010,0.097545,0.056895,0.063563,0.011953,0.104639,0.028837,0.060987,0.002663,28435729
